Filename,Mode,AvgTimeElapsed,Flipped,FlippedPercentage,RunNumber50p,AvgFlippedPerRun,AvgFlippedPerRunPercentage,ti_fo_per_all,to_fi_per_all,ti_fo_per_avg,to_fi_per_avg
satellite,Optimal,0.29102372418000005,0,0.0,-1,0,0,0,0,0,0
satimage-2,Default,0.52251628746,13,0.0022402205755643633,1,3.36,0.0005790108564535585,0.0022679692951849267,0.0,0.0005861828332170271,0.0
satimage-2,Optimal,0.2805164808,0,0.0,-1,0,0,0,0,0,0
thyroid,Default,0.13841438912,1,0.0002651113467656416,3,0.04,1.0604453870625662e-05,0.0002718129926610492,0.0,1.0872519706441968e-05,0.0
thyroid,Optimal,0.07794112003999999,0,0.0,-1,0,0,0,0,0,0
vertebral,Default,0.0038921875400000005,97,0.4041666666666667,2,29.362448979591836,0.12234353741496598,0.4095238095238095,0.36666666666666664,0.120932944606414,0.13221768707482992
vertebral,Optimal,0.0008797474799999999,0,0.0,-1,0,0,0,0,0,0
vowels,Default,0.13630917418,20,0.013736263736263736,2,6.47265306122449,0.004445503476115721,0.013513513513513514,0.02,0.004521729033007228,0.0023020408163265307
vowels,Optimal,0.00854267002,0,0.0,-1,0,0,0,0,0,0
wbc,Default,0.24338214498,31,0.082010582010582,1,6.613061224489796,0.017494870964258717,0.08683473389355742,0.0,0.01852398102097982,0.0
wbc,Optimal,0.02189996838,0,0.0,-1,0,0,0,0,0,0
wine,Default,0.0781497216,12,0.09302325581395349,1,4.026122448979592,0.03121025154247746,0.10084033613445378,0.0,0.03383296175613103,0.0
wine,Optimal,0.0033899807999999997,0,0.0,-1,0,0,0,0,0,0
