Filename,Mode,AvgTimeElapsed,Flipped,FlippedPercentage,RunNumber50p,AvgFlippedPerRun,AvgFlippedPerRunPercentage,ti_fo_per_all,to_fi_per_all,ti_fo_per_avg,to_fi_per_avg
ar1,Default,0.00064483084,0,0.0,-1,0,0,0,0,0,0
ar1,Optimal,0.00059022504,0,0.0,-1,0,0,0,0,0,0
ar3,Default,0.00059461842,0,0.0,-1,0,0,0,0,0,0
ar3,Optimal,0.0005723732999999999,0,0.0,-1,0,0,0,0,0,0
ar4,Default,0.0005961249399999999,0,0.0,-1,0,0,0,0,0,0
ar4,Optimal,0.00061071086,0,0.0,-1,0,0,0,0,0,0
ar6,Default,0.00058738994,0,0.0,-1,0,0,0,0,0,0
ar6,Optimal,0.0005554433399999999,0,0.0,-1,0,0,0,0,0,0
arsenic-female-bladder,Default,0.17360643001999995,0,0.0,-1,0,0,0,0,0,0
arsenic-female-bladder,Optimal,0.0466227875,0,0.0,-1,0,0,0,0,0,0
arsenic-female-lung,Default,0.17281135833999997,0,0.0,-1,0,0,0,0,0,0
arsenic-female-lung,Optimal,0.04662770498,0,0.0,-1,0,0,0,0,0,0
arsenic-male-bladder,Default,0.17074367165999998,6,0.01073345259391771,1,2.942857142857143,0.005264502938921544,0.011214953271028037,0.0,0.005500667556742323,0.0
arsenic-male-bladder,Optimal,0.0008558682599999999,0,0.0,-1,0,0,0,0,0,0
arsenic-male-lung,Default,0.1714924741,6,0.01073345259391771,1,3.0293877551020407,0.005419298309663758,0.01098901098901099,0.0,0.005548329221798609,0.0
arsenic-male-lung,Optimal,0.00090176332,0,0.0,-1,0,0,0,0,0,0
backache,Default,0.00067388988,0,0.0,-1,0,0,0,0,0,0
backache,Optimal,0.0006455158199999999,0,0.0,-1,0,0,0,0,0,0
breastw,Default,0.0006773099199999999,0,0.0,-1,0,0,0,0,0,0
breastw,Optimal,0.00061517746,0,0.0,-1,0,0,0,0,0,0
cardio,Default,0.00147512916,0,0.0,-1,0,0,0,0,0,0
cardio,Optimal,0.0014708932599999999,0,0.0,-1,0,0,0,0,0,0
climate-model-simulation-crashes,Default,0.0020236525400000004,112,0.2074074074074074,1,5.796734693877551,0.01073469387755102,0.19635627530364372,0.32608695652173914,0.010442039163843675,0.013877551020408163
climate-model-simulation-crashes,Optimal,0.01331711828,0,0.0,-1,0,0,0,0,0,0
datatrieve,Default,0.0005856166,0,0.0,-1,0,0,0,0,0,0
datatrieve,Optimal,0.00052889662,0,0.0,-1,0,0,0,0,0,0
fertility,Default,0.00058039578,0,0.0,-1,0,0,0,0,0,0
fertility,Optimal,0.0005638041,0,0.0,-1,0,0,0,0,0,0
flare,Default,0.0007112708600000001,0,0.0,-1,0,0,0,0,0,0
flare,Optimal,0.0006886258399999999,0,0.0,-1,0,0,0,0,0,0
glass,Default,0.0005720008600000001,0,0.0,-1,0,0,0,0,0,0
glass,Optimal,0.0005815283,0,0.0,-1,0,0,0,0,0,0
ionosphere,Default,0.0009239941799999999,0,0.0,-1,0,0,0,0,0,0
ionosphere,Optimal,0.0008724250600000001,0,0.0,-1,0,0,0,0,0,0
kc3,Default,0.0010101542,0,0.0,-1,0,0,0,0,0,0
kc3,Optimal,0.0010262408600000001,0,0.0,-1,0,0,0,0,0,0
letter,Default,0.0020868624800000003,0,0.0,-1,0,0,0,0,0,0
letter,Optimal,0.0021256033200000002,0,0.0,-1,0,0,0,0,0,0
lungcancer_GSE31210,Default,0.00070985414,0,0.0,-1,0,0,0,0,0,0
lungcancer_GSE31210,Optimal,0.00066663504,0,0.0,-1,0,0,0,0,0,0
lympho,Default,0.0005663892,0,0.0,-1,0,0,0,0,0,0
lympho,Optimal,0.00052490666,0,0.0,-1,0,0,0,0,0,0
mw1,Default,0.00100771332,0,0.0,-1,0,0,0,0,0,0
mw1,Optimal,0.0009263933,0,0.0,-1,0,0,0,0,0,0
optdigits,Default,0.008206620840000001,0,0.0,-1,0,0,0,0,0,0
optdigits,Optimal,0.008212550800000001,0,0.0,-1,0,0,0,0,0,0
pc1,Default,0.0013580133399999997,0,0.0,-1,0,0,0,0,0,0
pc1,Optimal,0.00137626164,0,0.0,-1,0,0,0,0,0,0
pima,Default,-1.0,7,0.009114583333333334,1,1.3681632653061224,0.0017814625850340136,0.008,0.011194029850746268,0.0016097959183673468,0.0021017362168748097
pima,Optimal,-1.0,0,0.0,-1,0,0,0,0,0,0
satellite,Default,-1.0,8,0.0012432012432012432,1,1.6424489795918367,0.0002552368266653981,0.0015912707433507615,0.0004911591355599214,0.0003392236640052702,7.377410689226575e-05
satellite,Optimal,-1.0,0,0.0,-1,0,0,0,0,0,0
satimage-2,Default,-1.0,13,0.0022402205755643633,1,3.36,0.0005790108564535585,0.0022679692951849267,0.0,0.0005861828332170271,0.0
satimage-2,Optimal,-1.0,0,0.0,-1,0,0,0,0,0,0
thoracic_surgery,Default,0.0009115433199999999,0,0.0,-1,0,0,0,0,0,0
thoracic_surgery,Optimal,0.00082969078,0,0.0,-1,0,0,0,0,0,0
thyroid,Default,-1.0,1,0.0002651113467656416,3,0.04,1.0604453870625662e-05,0.0002718129926610492,0.0,1.0872519706441968e-05,0.0
thyroid,Optimal,-1.0,0,0.0,-1,0,0,0,0,0,0
vertebral,Default,-1.0,97,0.4041666666666667,2,29.362448979591836,0.12234353741496598,0.4095238095238095,0.36666666666666664,0.120932944606414,0.13221768707482992
vertebral,Optimal,-1.0,0,0.0,-1,0,0,0,0,0,0
visualizing_livestock,Default,0.020075332499999998,0,0.0,-1,0,0,0,0,0,0
visualizing_livestock,Optimal,0.00445620076,0,0.0,-1,0,0,0,0,0,0
vowels,Default,-1.0,20,0.013736263736263736,2,6.47265306122449,0.004445503476115721,0.013513513513513514,0.02,0.004521729033007228,0.0023020408163265307
vowels,Optimal,-1.0,0,0.0,-1,0,0,0,0,0,0
wbc,Default,-1.0,31,0.082010582010582,1,6.613061224489796,0.017494870964258717,0.08683473389355742,0.0,0.01852398102097982,0.0
wbc,Optimal,-1.0,0,0.0,-1,0,0,0,0,0,0
wine,Default,-1.0,12,0.09302325581395349,1,4.026122448979592,0.03121025154247746,0.10084033613445378,0.0,0.03383296175613103,0.0
wine,Optimal,-1.0,0,0.0,-1,0,0,0,0,0,0
